snapshot_date,period_start,period_end,video_id,elapsed_video_time_ratio,audience_watch_ratio,relative_retention_performance
2026-05-14,2026-04-11,2026-05-10,E9d5_QYeXgs,0.29,0.15,0.46105
2026-05-14,2026-04-11,2026-05-10,E9d5_QYeXgs,0.3,0.1,0.4712
2026-05-14,2026-04-11,2026-05-10,E9d5_QYeXgs,0.31,0.1,0.47485
2026-05-14,2026-04-11,2026-05-10,E9d5_QYeXgs,0.32,0.1,0.4737
2026-05-14,2026-04-11,2026-05-10,E9d5_QYeXgs,0.33,0.1,0.47375
2026-05-14,2026-04-11,2026-05-10,E9d5_QYeXgs,0.34,0.1,0.47735
2026-05-14,2026-04-11,2026-05-10,E9d5_QYeXgs,0.35,0.15,0.4931
2026-05-14,2026-04-11,2026-05-10,E9d5_QYeXgs,0.36,0.15,0.5447
2026-05-14,2026-04-11,2026-05-10,E9d5_QYeXgs,0.37,0.1,0.6345
2026-05-14,2026-04-11,2026-05-10,E9d5_QYeXgs,0.38,0.1,0.71545
2026-05-14,2026-04-11,2026-05-10,E9d5_QYeXgs,0.39,0.15,0.7504
2026-05-14,2026-04-11,2026-05-10,E9d5_QYeXgs,0.4,0.2,0.74975
2026-05-14,2026-04-11,2026-05-10,E9d5_QYeXgs,0.41,0.2,0.738
2026-05-14,2026-04-11,2026-05-10,E9d5_QYeXgs,0.42,0.15,0.7281
2026-05-14,2026-04-11,2026-05-10,E9d5_QYeXgs,0.43,0.2,0.7237
2026-05-14,2026-04-11,2026-05-10,E9d5_QYeXgs,0.44,0.15,0.7264
2026-05-14,2026-04-11,2026-05-10,E9d5_QYeXgs,0.45,0.15,0.73765
2026-05-14,2026-04-11,2026-05-10,E9d5_QYeXgs,0.46,0.15,0.7589
2026-05-14,2026-04-11,2026-05-10,E9d5_QYeXgs,0.47,0.15,0.7910999999999999
2026-05-14,2026-04-11,2026-05-10,E9d5_QYeXgs,0.48,0.15,0.83405
2026-05-14,2026-04-11,2026-05-10,E9d5_QYeXgs,0.49,0.15,0.8814
2026-05-14,2026-04-11,2026-05-10,E9d5_QYeXgs,0.5,0.15,0.92025
2026-05-14,2026-04-11,2026-05-10,E9d5_QYeXgs,0.51,0.15,0.9419500000000001
2026-05-14,2026-04-11,2026-05-10,E9d5_QYeXgs,0.52,0.15,0.94945
2026-05-14,2026-04-11,2026-05-10,E9d5_QYeXgs,0.53,0.15,0.95105
2026-05-14,2026-04-11,2026-05-10,E9d5_QYeXgs,0.54,0.15,0.9516
2026-05-14,2026-04-11,2026-05-10,E9d5_QYeXgs,0.55,0.15,0.952
2026-05-14,2026-04-11,2026-05-10,E9d5_QYeXgs,0.56,0.15,0.9524
2026-05-14,2026-04-11,2026-05-10,E9d5_QYeXgs,0.57,0.15,0.9528000000000001
2026-05-14,2026-04-11,2026-05-10,E9d5_QYeXgs,0.58,0.15,0.9531499999999999
2026-05-14,2026-04-11,2026-05-10,E9d5_QYeXgs,0.59,0.2,0.9535
2026-05-14,2026-04-11,2026-05-10,E9d5_QYeXgs,0.6,0.2,0.9538
2026-05-14,2026-04-11,2026-05-10,E9d5_QYeXgs,0.61,0.2,0.9539500000000001
2026-05-14,2026-04-11,2026-05-10,E9d5_QYeXgs,0.62,0.2,0.9541
2026-05-14,2026-04-11,2026-05-10,E9d5_QYeXgs,0.63,0.2,0.95415
2026-05-14,2026-04-11,2026-05-10,E9d5_QYeXgs,0.64,0.45,0.95385
2026-05-14,2026-04-11,2026-05-10,E9d5_QYeXgs,0.65,0.3,0.9532
2026-05-14,2026-04-11,2026-05-10,E9d5_QYeXgs,0.66,0.25,0.9527000000000001
2026-05-14,2026-04-11,2026-05-10,E9d5_QYeXgs,0.67,0.3,0.9522999999999999
2026-05-14,2026-04-11,2026-05-10,E9d5_QYeXgs,0.68,0.25,0.9518500000000001
2026-05-14,2026-04-11,2026-05-10,E9d5_QYeXgs,0.69,0.3,0.9511499999999999
2026-05-14,2026-04-11,2026-05-10,E9d5_QYeXgs,0.7,0.3,0.9480999999999999
2026-05-14,2026-04-11,2026-05-10,E9d5_QYeXgs,0.71,0.35,0.9332
2026-05-14,2026-04-11,2026-05-10,E9d5_QYeXgs,0.72,0.3,0.8914500000000001
2026-05-14,2026-04-11,2026-05-10,E9d5_QYeXgs,0.73,0.3,0.8235
2026-05-14,2026-04-11,2026-05-10,E9d5_QYeXgs,0.74,0.25,0.75135
2026-05-14,2026-04-11,2026-05-10,E9d5_QYeXgs,0.75,0.3,0.6939
2026-05-14,2026-04-11,2026-05-10,E9d5_QYeXgs,0.76,0.25,0.65525
2026-05-14,2026-04-11,2026-05-10,E9d5_QYeXgs,0.77,0.25,0.6317
2026-05-14,2026-04-11,2026-05-10,E9d5_QYeXgs,0.78,0.25,0.61875
2026-05-14,2026-04-11,2026-05-10,E9d5_QYeXgs,0.79,0.3,0.6129
2026-05-14,2026-04-11,2026-05-10,E9d5_QYeXgs,0.8,0.3,0.61145
2026-05-14,2026-04-11,2026-05-10,E9d5_QYeXgs,0.81,0.25,0.61265
2026-05-14,2026-04-11,2026-05-10,E9d5_QYeXgs,0.82,0.25,0.6148
2026-05-14,2026-04-11,2026-05-10,E9d5_QYeXgs,0.83,0.25,0.6148
2026-05-14,2026-04-11,2026-05-10,E9d5_QYeXgs,0.84,0.2,0.60155
2026-05-14,2026-04-11,2026-05-10,E9d5_QYeXgs,0.85,0.15,0.55065
2026-05-14,2026-04-11,2026-05-10,E9d5_QYeXgs,0.86,0.15,0.4507
2026-05-14,2026-04-11,2026-05-10,E9d5_QYeXgs,0.87,0.15,0.3412
2026-05-14,2026-04-11,2026-05-10,E9d5_QYeXgs,0.88,0.15,0.27045
2026-05-14,2026-04-11,2026-05-10,E9d5_QYeXgs,0.89,0.15,0.23725000000000002
2026-05-14,2026-04-11,2026-05-10,E9d5_QYeXgs,0.9,0.15,0.22025
2026-05-14,2026-04-11,2026-05-10,E9d5_QYeXgs,0.91,0.15,0.20784999999999998
2026-05-14,2026-04-11,2026-05-10,E9d5_QYeXgs,0.92,0.15,0.2006
2026-05-14,2026-04-11,2026-05-10,E9d5_QYeXgs,0.93,0.15,0.19945000000000002
2026-05-14,2026-04-11,2026-05-10,E9d5_QYeXgs,0.94,0.1,0.20174999999999998
2026-05-14,2026-04-11,2026-05-10,E9d5_QYeXgs,0.95,0.1,0.20399999999999996
2026-05-14,2026-04-11,2026-05-10,E9d5_QYeXgs,0.96,0.1,0.20030000000000003
2026-05-14,2026-04-11,2026-05-10,E9d5_QYeXgs,0.97,0.1,0.19120000000000004
2026-05-14,2026-04-11,2026-05-10,E9d5_QYeXgs,0.98,0.1,0.188
2026-05-14,2026-04-11,2026-05-10,E9d5_QYeXgs,0.99,0.1,0.19135000000000002
2026-05-14,2026-04-11,2026-05-10,E9d5_QYeXgs,1,0.1,0.19519999999999998
